Date,A,B,C,BM1,BM2
2025-01-02,1.0,1.0,1.0,0.9999999999999998,1.0
2025-01-03,0.9987379665093707,0.9987379665093707,0.9923833514776517,1.0041017529763756,1.0041017529763754
2025-01-06,0.9938526648359522,0.9938526648359522,0.9925136765670393,0.9976036644381785,0.9976036644381786
2025-01-07,0.9992964766408861,0.9992964766408861,1.0001123105014418,0.9998277229215096,0.9998277229215097
2025-01-08,0.995242468886951,0.995242468886951,0.9981781074139275,1.0012856877675442,1.0012856877675445
2025-01-10,0.9892262888215929,0.9892262888215929,0.9961497280761065,0.9934303496692172,0.9934303496692174
2025-01-13,0.992497102505228,0.992497102505228,0.9927998334691736,0.9998976882774204,0.9998976882774205
2025-01-14,0.9920990137990383,0.9920990137990383,0.9805767615783951,1.0068186916978832,1.0068186916978832
2025-01-15,0.9925823781262826,0.9925823781262826,0.9771118699675999,1.0104268184504837,1.0104268184504839
2025-01-16,1.0024419555596753,1.0024419555596753,0.9900511752846767,1.0190590993039432,1.0190590993039434
2025-01-17,1.0096464432143133,1.0065375691238234,1.0006781042798158,1.0244299385987594,1.0244299385987596
2025-01-21,1.0177476429024208,1.015559656950938,1.0185395384240974,1.0336240235157719,1.033624023515772
2025-01-22,1.005700156978669,1.008855021044993,1.0117419839033823,1.0273382833752942,1.0273382833752944
2025-01-23,1.0151407198139837,1.0183474155168,1.0271233592230653,1.0367349774203518,1.0367349774203516
2025-01-24,1.0155914958507142,1.0191586656932645,1.019452164337424,1.0344992791299246,1.0344992791299246
2025-01-27,1.04110215521148,1.0351072821889598,1.0262741557761836,1.0487366929074295,1.0487366929074293
2025-01-28,1.030379555027812,1.0311176474526471,1.0301776298929561,1.0364327261650885,1.0364327261650883
2025-01-29,1.028332279898317,1.0298237008165985,1.0159077818251836,1.0348000426702004,1.0348000426702002
2025-01-30,1.044920179153706,1.0412216745707337,1.0437602097922927,1.0481492178844307,1.0481492178844305
2025-01-31,1.0376233239785595,1.035197723997553,1.0298657355174758,1.0397004658831213,1.039700465883121
2025-02-03,1.0419396460486696,1.0357326993371707,1.0283430690465374,1.0431842761535979,1.0431842761535977
2025-02-04,1.0395254056826293,1.032661279290679,1.0275246924096044,1.0392596549295705,1.0392596549295703
2025-02-05,1.0470013471389295,1.0356877683612595,1.0502270173064923,1.0450393323823493,1.0450393323823493
2025-02-06,1.0508687653218234,1.0427516280074731,1.062636385918536,1.0423530283140852,1.042353028314085
2025-02-07,1.0473099889976847,1.0383076916934488,1.0507457749615317,1.0387447065075717,1.0387447065075717
2025-02-10,1.0484531700855022,1.0365820438316695,1.04884247769257,1.0428180217099876,1.0428180217099874
2025-02-11,1.059458099158048,1.0457581781729057,1.0573636390262777,1.0496279720235173,1.0496279720235173
2025-02-12,1.0651594067155692,1.0563298651152446,1.0823406434648388,1.0444778519941322,1.0444778519941322
2025-02-13,1.072570253270749,1.0585364128565506,1.0827520852771761,1.049088452232529,1.0490884522325292
2025-02-14,1.0678321864710665,1.0569790004560085,1.0768008465693601,1.043788893591424,1.0437888935914241
2025-02-18,1.0694410263789125,1.0565915114355506,1.0794136449667366,1.0492464727478856,1.049246472747886
2025-02-19,1.0822503073935639,1.0645136598861193,1.0890048392175955,1.0586481340595681,1.0586481340595684
2025-02-20,1.0780647865956143,1.0569567021867863,1.0684745628415686,1.058758533485926,1.0587585334859262
2025-02-21,1.083131777324923,1.0489834766691941,1.0580496474535834,1.0555590661537846,1.055559066153785
2025-02-24,1.0943157620044464,1.0571562425933714,1.0697935368032023,1.0598295543486322,1.0598295543486325
2025-02-25,1.0997659048336146,1.0539550191489635,1.06651836320169,1.0636580081841,1.0636580081841007
2025-02-26,1.0875907609858968,1.05025012980501,1.0431408526709625,1.0564764191700011,1.0564764191700013
2025-02-27,1.0885674335004234,1.0502324050244431,1.0463776444138995,1.0574354381334363,1.0574354381334368
2025-02-28,1.100685597465166,1.0558978090759157,1.0530874799538292,1.0674464541702366,1.067446454170237
2025-03-03,1.1048382075355148,1.0484970430284,1.038655546202015,1.0609108690355695,1.06091086903557
2025-03-04,1.0699946790279136,1.0277079734159775,0.9838754637816703,1.0386458843868522,1.0386458843868527
2025-03-05,1.0715121550161733,1.0337840525863005,1.0005827335508135,1.0432880797412765,1.043288079741277
2025-03-06,1.0612947778943413,1.0204512669602896,0.9803029731318961,1.0417045567753411,1.0417045567753414
2025-03-07,1.0655271996567266,1.0151312742937615,0.9664713527026091,1.056381318321507,1.056381318321507
2025-03-10,1.0598451989222797,1.002514982833303,0.9412273054764038,1.0559519399093624,1.0559519399093626
2025-03-11,1.0483636927867241,1.0004377376664204,0.9609554009089863,1.0398982976290878,1.0398982976290883
2025-03-12,1.047321688383387,1.008351549831817,0.9775305333639639,1.0364994926952529,1.036499492695253
2025-03-13,1.0471594205415737,1.0051525016690992,0.9785910696939729,1.0359849526059524,1.0359849526059524
2025-03-14,1.0578646539390915,1.0119675938575674,0.9908677197105235,1.0492787405500394,1.0492787405500397
2025-03-17,1.0648429398736883,1.0134949684743624,0.9944400778567872,1.0601394551551695,1.0601394551551697
2025-03-18,1.0644255598971473,1.0131238912141618,0.9918645840481223,1.0567715761994645,1.0567715761994645
2025-03-19,1.078427481886615,1.0288988192754533,1.0373740512490455,1.064710138475963,1.0647101384759632
2025-03-20,1.0789793223135065,1.026215006962573,1.0388750242216571,1.061735545197153,1.0617355451971533
2025-03-21,1.083117008972151,1.0337309055830697,1.0577461325017627,1.0594478283557602,1.0594478283557605
2025-03-24,1.0865623830063167,1.0384661135862663,1.0696075763093413,1.065949716158105,1.0659497161581053
2025-03-25,1.0856285322120955,1.0433711036191025,1.075693471870844,1.0645550035852753,1.0645550035852755
2025-03-26,1.0877418560996348,1.0370494138777557,1.0635607569444243,1.0695032519776404,1.0695032519776404
2025-03-27,1.0927161145456747,1.0370207656098267,1.0681033796456134,1.0682704730798032,1.0682704730798032
2025-03-28,1.081877647931406,1.0253904287286877,1.0428180894134464,1.06169688611396,1.06169688611396
2025-03-31,1.0901009975231033,1.0234419373395907,1.0367109074417027,1.0721804815119003,1.0721804815119005
2025-04-01,1.067970391698773,1.0184702318496173,1.0234034918967594,1.0685011168247596,1.0685011168247593
2025-04-02,1.06930743089453,1.019359651501428,1.0241624473367434,1.0664331386376198,1.0664331386376196
2025-04-03,1.0449763614622278,0.9791829315363869,0.9533564251160664,1.038978694779308,1.0389786947793078
2025-04-04,0.9884625903058083,0.94889457485122,0.8784761271604922,0.9777711649028914,0.9777711649028912
2025-04-07,0.9763247126000617,0.9515259717710007,0.882610013294052,0.9659229184860493,0.9659229184860489
2025-04-08,0.9739095126523525,0.9486427047233704,0.8840327745530593,0.9558292333485139,0.9558292333485138
2025-04-09,1.0321244014549262,1.0003786519698483,0.9856891539361521,1.0058522218972532,1.0058522218972532
2025-04-10,1.0155129814117756,0.9801971107468472,0.9620970240656234,0.9856541110055845,0.9856541110055846
2025-04-11,1.0253902091767173,0.9810789744109188,0.9704113806373942,1.000011463215483,1.000011463215483
2025-04-14,1.039007812538286,0.9835999286370669,0.9845300594856184,1.0128192339440885,1.0128192339440885
2025-04-15,1.0314585670085117,0.9797694057485725,0.9673615724337654,1.0080634422683379,1.0080634422683379
2025-04-16,1.0264729510962194,0.9758030192085535,0.9692362328265014,0.9994470722716912,0.9994470722716909
2025-04-17,1.048402063743849,0.9873857405272788,0.9977231743386242,1.0132368438740218,1.0132368438740218
2025-04-21,1.0395586068732678,0.9823771507326806,0.9853473121206132,0.9994688839944554,0.9994688839944552
2025-04-22,1.0575938631590918,0.991186779030839,1.0039878374204498,1.023383710069935,1.0233837100699348
2025-04-23,1.067010586708149,1.0059647338067812,1.0434045675063954,1.024426897898887,1.024426897898887
2025-04-24,1.073254616934846,1.0167744886914867,1.0586767394480299,1.0296201765088908,1.0296201765088906
2025-04-25,1.0720460350895529,1.019334271276153,1.0636646430049157,1.028976523226822,1.028976523226822
2025-04-28,1.0790325250194368,1.024046848626423,1.0812730609496348,1.0343999109893272,1.0343999109893272
