timestamp,epoch,loss,val_loss
2026-05-12T23:26:24,0,0.017807748168706894,0.012205060571432114
2026-05-12T23:26:24,1,0.009877419099211693,0.00758198369294405
2026-05-12T23:26:24,2,0.006230863742530346,0.0047845677472651005
2026-05-12T23:26:24,3,0.004081075079739094,0.0032029824797064066
2026-05-12T23:26:24,4,0.00284755090251565,0.0022949420381337404
2026-05-12T23:26:24,5,0.0021531383972615004,0.0017870250158011913
2026-05-12T23:26:24,6,0.0017637156415730715,0.0014774323208257556
2026-05-12T23:26:24,7,0.0015486537013202906,0.001313628163188696
2026-05-12T23:26:24,8,0.0014293724671006203,0.0012338020605966449
2026-05-12T23:26:24,9,0.001362091745249927,0.0011710281250998378
2026-05-12T23:26:24,10,0.0013297908008098602,0.0011646836064755917
2026-05-12T23:26:24,11,0.0013092828448861837,0.0012181331403553486
2026-05-12T23:26:24,12,0.0012965763453394175,0.0011681520845741034
2026-05-12T23:26:24,13,0.0012942239409312606,0.0011849470902234316
2026-05-12T23:26:24,14,0.0012937455903738737,0.0011576907709240913
2026-05-12T23:26:24,15,0.0012852983782067895,0.0011438691290095448
2026-05-12T23:26:24,16,0.0012847628677263856,0.0011463940609246492
2026-05-12T23:26:24,17,0.0012847372563555837,0.0011854209005832672
2026-05-12T23:26:24,18,0.0012851124629378319,0.0011143848532810807
2026-05-12T23:26:24,19,0.0012812137138098478,0.0011616625124588609
2026-05-12T23:26:24,20,0.0012808305909857154,0.0011800702195614576
2026-05-12T23:26:24,21,0.0012795591028407216,0.0011437175562605262
2026-05-12T23:26:24,22,0.0012779245153069496,0.001137304469011724
2026-05-12T23:26:24,23,0.001280092285014689,0.0011455477215349674
2026-05-12T23:26:24,24,0.0012813834473490715,0.0011235150741413236
2026-05-12T23:26:24,25,0.0012737851357087493,0.0011312905699014664
2026-05-12T23:26:24,26,0.0012752404436469078,0.0011205223854631186
2026-05-12T23:26:24,27,0.0012735127238556743,0.0011508699972182512
2026-05-12T23:26:24,28,0.0012776179937645793,0.0011153703089803457
2026-05-12T23:26:24,29,0.00127763906493783,0.0011201841989532113
2026-05-12T23:26:24,30,0.001271260087378323,0.0011248703813180327
2026-05-12T23:26:24,31,0.0012764346320182085,0.0011339248158037663
2026-05-12T23:26:24,32,0.0012716683559119701,0.0011333044385537505
2026-05-12T23:26:24,33,0.0012728403089568019,0.0011199082946404815
2026-05-12T23:34:55,0,0.0031077025923877954,0.0011541120475158095
2026-05-12T23:34:55,1,0.0012843891745433211,0.0011364113306626678
2026-05-12T23:34:55,2,0.0012914111139252782,0.0011442467803135514
2026-05-12T23:34:55,3,0.0012863444862887263,0.0011824175016954541
2026-05-12T23:34:55,4,0.0012908385833725333,0.001184649532660842
2026-05-12T23:34:55,5,0.0012908950448036194,0.0011784302769228816
2026-05-12T23:34:55,6,0.0012834727531298995,0.0011249915696680546
2026-05-12T23:34:55,7,0.0012831382919102907,0.001145777991041541
2026-05-12T23:34:55,8,0.0012857967521995306,0.001137808314524591
2026-05-12T23:34:55,9,0.0012880004942417145,0.001155546517111361
2026-05-12T23:34:55,10,0.001284015248529613,0.0011655401904135942
2026-05-12T23:34:55,11,0.0012766813160851598,0.0011381665244698524
2026-05-12T23:34:55,12,0.0012777791125699878,0.0011540435953065753
2026-05-12T23:34:55,13,0.00127913907635957,0.001118894200772047
2026-05-12T23:34:55,14,0.0012804243015125394,0.00113078358117491
2026-05-12T23:34:55,15,0.0012839969713240862,0.0011410139268264174
2026-05-12T23:34:55,16,0.001273555215448141,0.0011305388761684299
