window,rebal_date,end_date,days,ticker,weight_eq,weight_prop,exp_return,actual_return,direction_correct
0,2025-01-02,2025-05-14,90,JNJ,0.2,1.0,0.06250031803481267,0.024382396488676683,1
1,2025-05-14,2025-09-23,90,MRK,0.2,0.9269754908779796,0.11258945618627766,0.11009048134681798,1
1,2025-05-14,2025-09-23,90,JNJ,0.2,0.07302450912202046,0.00886947912995082,0.2257518207814211,1
3,2026-02-02,2026-05-20,75,HPQ,0.2,1.0,0.24583575221656007,0.08086126461793763,1
