Date,A,B,C,BM1,BM2
2025-01-02,1.0,1.0,1.0,0.9999999999999998,1.0
2025-01-03,0.999884508798045,0.999884508798045,0.9994893238015856,1.0041017529763756,1.0041017529763754
2025-01-06,0.997275186696278,0.997275186696278,0.9907805971136742,0.9976036644381785,0.9976036644381786
2025-01-07,1.0035419124446316,1.0035419124446316,0.998170152558599,0.9998277229215096,0.9998277229215097
2025-01-08,0.9986521198657848,0.9986521198657848,0.99649054590138,1.0012856877675442,1.0012856877675445
2025-01-10,0.9950857025403961,0.9950857025403961,0.9894021766795466,0.9934303496692172,0.9934303496692174
2025-01-13,1.0038211784025988,1.0038211784025988,1.0021302714349731,0.9998976882774204,0.9998976882774205
2025-01-14,1.0028360509352539,1.0028360509352539,1.0042869993217387,1.0068186916978832,1.0068186916978832
2025-01-15,1.003153596033522,1.003153596033522,1.0029511484164733,1.0104268184504837,1.0104268184504839
2025-01-16,1.0098104167228183,1.0098104167228183,1.0138961001810072,1.0190590993039432,1.0190590993039434
2025-01-17,1.0047159457320936,1.0047159457320936,1.0124460976513996,1.0244299385987594,1.0244299385987596
2025-01-21,1.0018697597841433,1.0018697597841433,1.0095262319127087,1.0336240235157719,1.033624023515772
2025-01-22,0.9947541981943762,0.9947541981943762,0.9971144126794957,1.0273382833752942,1.0273382833752944
2025-01-23,0.9978006991800212,0.9978006991800212,0.9990881348607148,1.0367349774203518,1.0367349774203516
2025-01-24,0.9970802095790308,0.9970802095790308,1.0013316831578942,1.0344992791299246,1.0344992791299246
2025-01-27,1.0165927546210516,1.0165927546210516,1.0348026229867326,1.0487366929074295,1.0487366929074293
2025-01-28,1.0074308220164498,1.010768696836072,1.0153878295819243,1.0364327261650885,1.0364327261650883
2025-01-29,1.0116971791459999,1.014014110117484,1.0224673657687244,1.0348000426702004,1.0348000426702002
2025-01-30,1.0193080136810249,1.0193345853257056,1.0380009803796348,1.0481492178844307,1.0481492178844305
2025-01-31,1.0162657501103836,1.0172524463678945,1.0312056952114526,1.0397004658831213,1.039700465883121
2025-02-03,1.0174705716867236,1.0188328475424495,1.0309671897948198,1.0431842761535979,1.0431842761535977
2025-02-04,0.9990020065420333,0.9981659567445289,1.0141818409551016,1.0392596549295705,1.0392596549295703
2025-02-05,0.9996426747259204,0.9972453339750305,1.0188066670800482,1.0450393323823493,1.0450393323823493
2025-02-06,0.9952658065648983,0.994400395734719,1.0159634027171527,1.0423530283140852,1.042353028314085
2025-02-07,0.9945273657041657,0.9941678669645841,1.018188013775726,1.0387447065075717,1.0387447065075717
2025-02-10,0.9961889793069666,0.9943744987898935,1.0251786354904895,1.0428180217099876,1.0428180217099874
2025-02-11,1.008367142374352,1.0040935731174983,1.0561594721497543,1.0496279720235173,1.0496279720235173
2025-02-12,1.0085274098888246,1.0020746925329718,1.0625428063574345,1.0444778519941322,1.0444778519941322
2025-02-13,1.0104888070109153,0.9991504780616027,1.0710692090379763,1.049088452232529,1.0490884522325292
2025-02-14,1.0038676544945937,0.9958128912182396,1.0608006721226992,1.043788893591424,1.0437888935914241
2025-02-18,1.0051733027529106,0.9964846575506168,1.0630390763696347,1.0492464727478856,1.049246472747886
2025-02-19,1.0174800293859168,1.0020120306722062,1.0820109358052812,1.0586481340595681,1.0586481340595684
2025-02-20,1.0246447818489148,1.0068816601670776,1.0892456260325756,1.058758533485926,1.0587585334859262
2025-02-21,1.0360938767967345,1.011061679857502,1.1092150690779499,1.0555590661537846,1.055559066153785
2025-02-24,1.039823262291779,1.0150607435072405,1.1087546619610336,1.0598295543486322,1.0598295543486325
2025-02-25,1.0458239516818393,1.015416612922367,1.1216082208572902,1.0636580081841,1.0636580081841007
2025-02-26,1.0353247822540101,1.0108631776586932,1.105873153994449,1.0564764191700011,1.0564764191700013
2025-02-27,1.0391348798141204,1.0135775285207544,1.109975302853513,1.0574354381334363,1.0574354381334368
2025-02-28,1.045600956041359,1.0173149175671252,1.1185450622330857,1.0674464541702366,1.067446454170237
2025-03-03,1.0537648225944107,1.0192999435627488,1.13439366623701,1.0609108690355695,1.06091086903557
2025-03-04,1.0438793806198219,1.0180086963079367,1.110971688579533,1.0386458843868522,1.0386458843868527
2025-03-05,1.0445946275317535,1.0193945192546943,1.1105269648048475,1.0432880797412765,1.043288079741277
2025-03-06,1.048441648996534,1.0211666126739196,1.1167197297187872,1.0417045567753411,1.0417045567753414
2025-03-07,1.0538658440065518,1.022578860123518,1.1281470635641537,1.056381318321507,1.056381318321507
2025-03-10,1.0564935298825917,1.023832123227009,1.1313538279969604,1.0559519399093624,1.0559519399093626
2025-03-11,1.0518532202278346,1.0227569758322634,1.1232045324743538,1.0398982976290878,1.0398982976290883
2025-03-12,1.0417134227071134,1.0197771289223359,1.1050863320996724,1.0364994926952529,1.036499492695253
2025-03-13,1.043974642354125,1.022748552768497,1.1049248076525733,1.0359849526059524,1.0359849526059524
2025-03-14,1.0435864377359543,1.022446174180659,1.1047710388623393,1.0492787405500394,1.0492787405500397
2025-03-17,1.0488149374784455,1.0246925750936335,1.1151890681539358,1.0601394551551695,1.0601394551551697
2025-03-18,1.0482626368884571,1.024541240496388,1.111331934378195,1.0567715761994645,1.0567715761994645
2025-03-19,1.0448027711443209,1.0230269143309643,1.1067184750928083,1.064710138475963,1.0647101384759632
2025-03-20,1.0477161482556059,1.0245720259414315,1.1118502888654471,1.061735545197153,1.0617355451971533
2025-03-21,1.0417906574127913,1.0210677463485653,1.1009968670472514,1.0594478283557602,1.0594478283557605
2025-03-24,1.0404170265689092,1.019313111601884,1.1014316186140125,1.065949716158105,1.0659497161581053
2025-03-25,1.02709325999585,1.0095075837933383,1.0878464358104032,1.0645550035852753,1.0645550035852755
2025-03-26,1.0321596059388818,1.0100590461567416,1.1003558107937008,1.0695032519776404,1.0695032519776404
2025-03-27,1.0348872700723866,1.0088897490537025,1.1085482647152187,1.0682704730798032,1.0682704730798032
2025-03-28,1.038391911492086,1.012644305051171,1.109520910205538,1.06169688611396,1.06169688611396
2025-03-31,1.046016480948077,1.0138472475481233,1.1257395998020465,1.0721804815119003,1.0721804815119005
