Date,A,B,C,BM1,BM2
2025-01-02,1.0,1.0,1.0,0.9999999999999998,1.0
2025-01-03,0.9999450298370672,0.9999450298370672,1.000204889397468,1.0041017529763756,1.0041017529763754
2025-01-06,0.9961655458183917,0.9961655458183917,0.9922536141041265,0.9976036644381785,0.9976036644381786
2025-01-07,0.9998280034999736,0.9998280034999736,1.0036155312295807,0.9998277229215096,0.9998277229215097
2025-01-08,0.9972722781122805,0.9972722781122805,0.9918085345829499,1.0012856877675442,1.0012856877675445
2025-01-10,0.9949093046491231,0.9949093046491231,0.9870792009971898,0.9934303496692172,0.9934303496692174
2025-01-13,1.000174800733272,1.000174800733272,1.0010965822907687,0.9998976882774204,0.9998976882774205
2025-01-14,1.0018279076963408,1.0018279076963408,1.0046626895946211,1.0068186916978832,1.0068186916978832
2025-01-15,1.0012604359365898,1.0012604359365898,1.004006110874308,1.0104268184504837,1.0104268184504839
2025-01-16,1.006684278052267,1.006684278052267,1.019108064212469,1.0190590993039432,1.0190590993039434
2025-01-17,1.0071638047708933,1.0071638047708933,1.0186808979997646,1.0244299385987594,1.0244299385987596
2025-01-21,1.0077666500741536,1.0077666500741536,1.0218247844351218,1.0336240235157719,1.033624023515772
2025-01-22,1.0017820068044136,1.0017820068044136,1.005435364711362,1.0273382833752942,1.0273382833752944
2025-01-23,1.0028607147898496,1.0028607147898496,1.009901766985473,1.0367349774203518,1.0367349774203516
2025-01-24,1.0043782677453763,1.0043782677453763,1.0130520039762942,1.0344992791299246,1.0344992791299246
2025-01-27,1.0190091179086425,1.0190091179086425,1.0512410049221332,1.0487366929074295,1.0487366929074293
2025-01-28,1.0108450717877762,1.0190091179086425,1.0311716631335064,1.0364327261650885,1.0364327261650883
2025-01-29,1.0134039464787905,1.0190091179086425,1.037373864359598,1.0348000426702004,1.0348000426702002
2025-01-30,1.0196458959702737,1.0190091179086425,1.0522649355266818,1.0481492178844307,1.0481492178844305
2025-01-31,1.016870557378099,1.0190091179086425,1.0456771396355593,1.0397004658831213,1.039700465883121
2025-02-03,1.0160798010046868,1.0190091179086425,1.0436724365985406,1.0431842761535979,1.0431842761535977
2025-02-04,1.0160662148496722,1.0190091179086425,1.046538266745742,1.0392596549295705,1.0392596549295703
2025-02-05,1.0191141421005723,1.0190091179086425,1.0544732577686453,1.0450393323823493,1.0450393323823493
2025-02-06,1.0183343208508286,1.0190091179086425,1.0508907455399437,1.0423530283140852,1.042353028314085
2025-02-07,1.0193598271923194,1.0190091179086425,1.0521558109848987,1.0387447065075717,1.0387447065075717
2025-02-10,1.0231184503867763,1.0190091179086425,1.0613344783897771,1.0428180217099876,1.0428180217099874
2025-02-11,1.0352942759244017,1.0190091179086425,1.0880872974187785,1.0496279720235173,1.0496279720235173
2025-02-12,1.0375404374471902,1.0190091179086425,1.090881319660776,1.0444778519941322,1.0444778519941322
2025-02-13,1.0425859686758503,1.0190091179086425,1.1043305826243015,1.049088452232529,1.0490884522325292
2025-02-14,1.0392371817275017,1.0190091179086425,1.0957596032423695,1.043788893591424,1.0437888935914241
2025-02-18,1.0398877722623014,1.0190091179086425,1.0971761227794403,1.0492464727478856,1.049246472747886
2025-02-19,1.04685139695526,1.0190091179086425,1.1161055390108356,1.0586481340595681,1.0586481340595684
2025-02-20,1.0491354305705058,1.0190091179086425,1.1238986869601748,1.058758533485926,1.0587585334859262
2025-02-21,1.056502743054924,1.0190091179086425,1.1432943764884027,1.0555590661537846,1.055559066153785
2025-02-24,1.0561267923873747,1.0190091179086425,1.1451762443446456,1.0598295543486322,1.0598295543486325
2025-02-25,1.0618513006694021,1.0190091179086425,1.1609325186930168,1.0636580081841,1.0636580081841007
2025-02-26,1.0559528929473991,1.0190091179086425,1.1435333525115203,1.0564764191700011,1.0564764191700013
2025-02-27,1.0570034790737224,1.0190091179086425,1.146822742492029,1.0574354381334363,1.0574354381334368
2025-02-28,1.0596832290730185,1.0190091179086425,1.154550351934513,1.0674464541702366,1.067446454170237
2025-03-03,1.0658893507547955,1.0190091179086425,1.1711709019968304,1.0609108690355695,1.06091086903557
2025-03-04,1.0572404343564696,1.0190091179086425,1.150201356545593,1.0386458843868522,1.0386458843868527
2025-03-05,1.056525606607335,1.0190091179086425,1.1482203287165935,1.0432880797412765,1.043288079741277
2025-03-06,1.0585799260493656,1.0190091179086425,1.1536345309247498,1.0417045567753411,1.0417045567753414
2025-03-07,1.0625925831196847,1.0190091179086425,1.1632813705576868,1.056381318321507,1.056381318321507
2025-03-10,1.0639397245059563,1.0190091179086425,1.1678414359573286,1.0559519399093624,1.0559519399093626
