timestamp,epoch,loss,val_loss
2026-05-18T03:45:25,0,0.8989111185073853,0.27861252427101135
2026-05-18T03:45:25,1,0.7638859748840332,0.30407679080963135
2026-05-18T03:45:25,2,0.6592913269996643,0.2500385046005249
2026-05-18T03:45:25,3,0.580147385597229,0.20715035498142242
2026-05-18T03:45:25,4,0.5080751180648804,0.1705443412065506
2026-05-18T03:45:25,5,0.44754213094711304,0.14151693880558014
2026-05-18T03:45:25,6,0.3976640999317169,0.1152852401137352
2026-05-18T03:45:25,7,0.3522728979587555,0.09414538741111755
2026-05-18T03:45:25,8,0.31147629022598267,0.07729154080152512
2026-05-18T03:45:25,9,0.2771297097206116,0.0676155760884285
2026-05-18T03:45:25,10,0.2439429610967636,0.0611003115773201
2026-05-18T03:45:25,11,0.21580518782138824,0.056158408522605896
2026-05-18T03:45:25,12,0.18950428068637848,0.052934568375349045
2026-05-18T03:45:25,13,0.1689094752073288,0.04957817122340202
2026-05-18T03:45:25,14,0.14814969897270203,0.0466194748878479
2026-05-18T03:45:25,15,0.1315428763628006,0.043190959841012955
2026-05-18T03:45:25,16,0.11711961776018143,0.03997416794300079
2026-05-18T03:45:25,17,0.10523339360952377,0.03690808638930321
2026-05-18T03:45:25,18,0.09384969621896744,0.03427937254309654
2026-05-18T03:45:25,19,0.08339259028434753,0.03232313320040703
2026-05-18T03:45:25,20,0.07728896290063858,0.030877647921442986
2026-05-18T03:45:25,21,0.06864310801029205,0.02986154705286026
2026-05-18T03:45:25,22,0.06306344270706177,0.029171334579586983
2026-05-18T03:45:25,23,0.05857941135764122,0.02879899926483631
2026-05-18T03:45:25,24,0.0544135756790638,0.02858324535191059
2026-05-18T03:45:25,25,0.05111702159047127,0.02843436412513256
2026-05-18T03:45:25,26,0.048336729407310486,0.028379792347550392
2026-05-18T03:45:25,27,0.04599527642130852,0.02834952063858509
2026-05-18T03:45:25,28,0.0439896434545517,0.028327448293566704
2026-05-18T03:45:25,29,0.04116353765130043,0.028301751241087914
2026-05-18T03:45:25,30,0.04057828709483147,0.02827242761850357
2026-05-18T03:45:25,31,0.03880251199007034,0.028247961774468422
2026-05-18T03:45:25,32,0.037825796753168106,0.028214626014232635
2026-05-18T03:45:25,33,0.03674884885549545,0.028182506561279297
2026-05-18T03:45:25,34,0.035697683691978455,0.028148116543889046
2026-05-18T03:45:25,35,0.03500157594680786,0.028108233585953712
2026-05-18T03:45:25,36,0.03398001566529274,0.028067614883184433
2026-05-18T03:45:25,37,0.033283304423093796,0.028025086969137192
2026-05-18T03:45:25,38,0.03295714035630226,0.027978267520666122
2026-05-18T03:45:25,39,0.03272094577550888,0.02793077938258648
2026-05-18T03:45:25,40,0.03211406245827675,0.027878088876605034
2026-05-18T03:45:25,41,0.031213659793138504,0.027824828401207924
2026-05-18T03:45:25,42,0.030825356021523476,0.02776767872273922
2026-05-18T03:45:25,43,0.030864154919981956,0.027701063081622124
2026-05-18T03:45:25,44,0.03044629469513893,0.02763926424086094
2026-05-18T03:45:25,45,0.030194859951734543,0.027566736564040184
2026-05-18T03:45:25,46,0.030012864619493484,0.02749764546751976
2026-05-18T03:45:25,47,0.02967330813407898,0.027420731261372566
2026-05-18T03:45:25,48,0.029769806191325188,0.027340374886989594
2026-05-18T03:45:25,49,0.029329266399145126,0.027257349342107773
2026-05-18T03:45:25,50,0.029066011309623718,0.027172595262527466
2026-05-18T03:45:25,51,0.028878143057227135,0.027084236964583397
2026-05-18T03:45:25,52,0.02868908829987049,0.026988819241523743
2026-05-18T03:45:25,53,0.028500603511929512,0.026889486238360405
2026-05-18T03:45:25,54,0.02822745405137539,0.026789527386426926
2026-05-18T03:45:25,55,0.02820839174091816,0.026684165000915527
2026-05-18T03:45:25,56,0.028028180822730064,0.026573574170470238
2026-05-18T03:45:25,57,0.02773369289934635,0.02646196261048317
2026-05-18T03:45:25,58,0.02754868008196354,0.026342596858739853
2026-05-18T03:45:25,59,0.027412667870521545,0.026220858097076416
2026-05-18T03:45:25,60,0.02734449878334999,0.02609676867723465
2026-05-18T03:45:25,61,0.027155544608831406,0.02597290463745594
2026-05-18T03:45:25,62,0.02696903608739376,0.025841807946562767
2026-05-18T03:45:25,63,0.026685364544391632,0.02570323459804058
2026-05-18T03:45:25,64,0.026458725333213806,0.025566039606928825
2026-05-18T03:45:25,65,0.026366855949163437,0.0254215057939291
2026-05-18T03:45:25,66,0.026264827698469162,0.025278596207499504
2026-05-18T03:45:25,67,0.02602819725871086,0.025129025802016258
2026-05-18T03:45:25,68,0.02580462209880352,0.02497812733054161
2026-05-18T03:45:25,69,0.025682365521788597,0.02482755109667778
2026-05-18T03:45:25,70,0.02541469782590866,0.024670163169503212
2026-05-18T03:45:25,71,0.025248968973755836,0.02451213449239731
2026-05-18T03:45:25,72,0.025115175172686577,0.024346133694052696
2026-05-18T03:45:25,73,0.024942975491285324,0.024183178320527077
2026-05-18T03:45:25,74,0.02469130977988243,0.02401530183851719
2026-05-18T03:45:25,75,0.024552304297685623,0.023846115916967392
2026-05-18T03:45:25,76,0.02439192496240139,0.023679427802562714
2026-05-18T03:45:25,77,0.024113018065690994,0.023511791601777077
2026-05-18T03:45:25,78,0.02388419397175312,0.023331910371780396
2026-05-18T03:45:25,79,0.023834405466914177,0.0231521874666214
2026-05-18T03:45:25,80,0.02371559478342533,0.022971419617533684
2026-05-18T03:45:25,81,0.023445412516593933,0.022788599133491516
2026-05-18T03:45:25,82,0.023202624171972275,0.022600986063480377
2026-05-18T03:45:25,83,0.023010702803730965,0.022412218153476715
2026-05-18T03:45:25,84,0.022796181961894035,0.022221999242901802
